,Link,Price,Bedrooms:,Bathrooms:,Floor Space (approx):,Lot Frontage:,Zoning:,Sewer:,Bathroom,Bedroom,Primary Bedroom,Kitchen,Acres Range:,Architectural Style:,Basement:,Construction Materials:,Cooling:,Driveway Parking:,Heating:,Lot Features:,Roof:,Water Source:,Number_Parking_Spaces
694,https://www.royallepage.ca/en/property/ontario/london/162-princeton-terrace/19606342/mls40408765/,"$1,399,000",4,3+1,2898 Square Feet,70.50 Feet,R1-9(8),Sewer (Municipal),2nd Level,2nd Level3.20 X 3.35,2nd Level4.27 X 4.62,Main Level4.93 X 4.57,< 0.5,Two Story,"Development Potential, Full, Unfinished, Sump Pump","Hardboard, Stone","Central Air, Central Air",Private Drive Triple+ Wide,"Forced Air, Natural Gas","Urban, Irregular Lot, Corner Lot, Cul-De-Sac, Near Golf Course, Library, Park, Rec./Community Centre, Schools, Shopping Nearby, Skiing, Trails",Shingle,Municipal-Metered,
695,https://www.royallepage.ca/en/property/ontario/london/1599-upperwest-avenue/19610962/mls40414061/,"$899,900",3,2+1,1615 Square Feet,40.00 Feet,SFT,Sewer (Municipal),Main Level,Main Level3.23 X 3.25,2nd Level4.65 X 3.99,Main Level4.42 X 2.95,< 0.5,Two Story,"Full, Unfinished","Brick, Stone, Vinyl Siding","Central Air, Central Air",Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Schools, Shopping Nearby, Skiing",Shingle,Municipal-Metered,4.0
696,https://www.royallepage.ca/en/property/ontario/london/701-wonderland-rd-n/19588856/mlsx5923964/,"$249,000",,2,,147.42 Feet,,,,,,,,,,,,,,,,,
697,https://www.royallepage.ca/en/property/ontario/london/118-dundas-street/19596929/mls40411121/,"$2,200,000",0,,,25.59 Feet,"H3,DA1,D350",Sewer (Municipal),,,,,< 0.5,,"Full, Partially Finished","Brick, Block, Concrete, Stone","Central Air, Central Air",Street Parking Only,Forced Air,"Urban, Rectangular, City Lot, High Traffic Area, Playground Nearby, Public Parking, Public Transit, Shopping Nearby",,Municipal,
698,https://www.royallepage.ca/en/property/ontario/london/634-dundas-street/19596967/mls40410865/,"$599,999",0,,,21.80 Feet,BDC(17),Sewer (Municipal),,,,,< 0.5,,"Partial, Unfinished",,"Window Unit(s), Window Unit(s)",Outside/Surface/Open,"Fireplace-Gas, Unit Heater","Urban, Irregular Lot, City Lot, High Traffic Area, Public Parking, Public Transit, Schools, Shopping Nearby, Visual Exposure, Other",,Municipal,4.0
699,https://www.royallepage.ca/en/property/ontario/london/lot-11-linkway-boulevard/19589113/mls40412212/,"$1,499,900",4,3+1,2800 Square Feet,49.87 Feet,R1-4,Sewer (Municipal),2nd Level,2nd Level3.25 X 3.35,2nd Level4.83 X 4.27,Main Level2.64 X 5.11,< 0.5,Two Story,"Full, Unfinished, Sump Pump","Brick, Concrete, Hardboard, Stucco","Central Air, Central Air",Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Pie Shaped Lot, Near Golf Course, Highway Access, Industrial Mall, Library, Park, Playground Nearby, Public Transit, School Bus Route, Schools, Shopping Nearby, Trails",Asphalt Shing,Municipal-Metered,
700,https://www.royallepage.ca/en/property/ontario/london/2202-southport-crescent/19581299/mls40411201/,"$949,900",4,3+1,2156 Square Feet,36.00 Feet,R1-3,Sewer (Municipal),Main Level,2nd Level3.20 X 3.05,2nd Level4.88 X 3.96,Main Level3.35 X 3.71,< 0.5,Two Story,"Full, Unfinished, Sump Pump","Brick, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Rectangular, Highway Access, Park, Playground Nearby, Public Transit, Schools, Shopping Nearby, Trails",Shingle,Municipal,
701,https://www.royallepage.ca/en/property/ontario/london/70-stanley-st/19571466/mlsx6051093/,"$759,050",5,3,,,,,,,,,,,,,,,,,,,3.0
702,https://www.royallepage.ca/en/property/ontario/london/1103-260-villagewalk-boulevard/19568647/mls40400510/,"$1,565,000",2,2+0,3305 Square Feet,,"R 9-7 (16), H48",Sewer (Municipal),Main Level3.20 X 1.65,Main Level3.91 X 6.76,Main Level6.76 X 4.44,Main Level6.32 X 3.35,Not Applicable,1 Storey/Apt,,Concrete,Central Air,"Outside/Surface/Open, Visitor Parking","Forced Air, Radiant Floor","Urban, Ample Parking, Near Golf Course, Shopping Nearby, Trails",Flat,Municipal,2.0
703,https://www.royallepage.ca/en/property/ontario/london/46-2189-dundas-street-e/19556098/mls40408452/,"$249,000",2,1+0,1120 Square Feet,0.00 Feet,R1-1,Sewer (Municipal),Main Level,Main Level2.49 X 2.77,Main Level3.66 X 3.45,Main Level4.09 X 3.45,< 0.5,Mobile,,Vinyl Siding,Central Air,"Private Drive Single Wide, Street Parking Only","Forced Air, Natural Gas","Urban, Airport, Near Golf Course, Highway Access, Park, Place of Worship, Playground Nearby, Public Transit, Regional Mall, School Bus Route, Schools, Shopping Nearby, Trails",Asphalt Shing,Municipal,3.0
704,https://www.royallepage.ca/en/property/ontario/london/1255-nicole-avenue/19571148/mls40410972/,"$899,000",3,2+1,1800 Square Feet,39.00 Feet,R1-4(3),Sewer (Municipal),Main Level,2nd Level3.40 X 3.40,,Main Level3.73 X 5.72,< 0.5,Two Story,"Full, Finished","Brick, Vinyl Siding",Central Air,Front Yard Parking,"Forced Air, Natural Gas","Urban, Highway Access, Park, Schools, Shopping Nearby",Asphalt Shing,Municipal,6.0
705,https://www.royallepage.ca/en/property/ontario/london/25-475-sandringham-crescent/19533444/mls40402495/,"$434,900",3,1+1,1150 Square Feet,0.00 Feet,R5-3,Sewer (Municipal),Main Level,2nd Level3.05 X 3.05,2nd Level4.17 X 4.11,Main Level5.00 X 2.54,,Two Story,"Full, Partially Finished","Brick, Vinyl Siding",Central Air,"Front Yard Parking, Visitor Parking","Forced Air, Natural Gas","Urban, Park, Public Parking, Public Transit, School Bus Route, Schools",Asphalt Shing,Municipal,
706,https://www.royallepage.ca/en/property/ontario/london/3424-isleworth-road/19526105/mls40404689/,"$1,499,900",4,4+1,3592 Square Feet,55.91 Feet,"R1-8(5), R1-8(6)",Sewer (Municipal),Main Level,2nd Level3.63 X 3.63,2nd Level3.66 X 5.92,Main Level3.40 X 4.24,< 0.5,Two Story,"Development Potential, Full, Unfinished","Brick, Stone, Stucco, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Near Golf Course, Highway Access, Hospital, Major Highway, Place of Worship, Schools, Shopping Nearby",Asphalt Shing,Municipal,
707,https://www.royallepage.ca/en/property/ontario/london/3448-silverleaf-chase/19517191/mls40403713/,"$1,849,000",4,5+0,3436 Square Feet,73.59 Feet,R1-8(5)/R18(8),Sewer (Municipal),2nd Level,2nd Level3.56 X 3.58,2nd Level4.29 X 5.03,Main Level5.31 X 3.71,< 0.5,Two Story,"Full, Unfinished, Sump Pump","Brick, Stone, Stucco",Central Air,Private Drive Triple+ Wide,"Forced Air, Natural Gas","Urban, Playground Nearby, Shopping Nearby, Trails",Asphalt Shing,Municipal,9.0
708,https://www.royallepage.ca/en/property/ontario/london/730-william-street/19519198/mls40404298/,"$1,299,900",9,,3896 Square Feet,69.50 Feet,R2-2,Sewer (Municipal),,,,,< 0.5,,"Development Potential, Separate Entrance, Walk-Out Access, Full, Unfinished",Vinyl Siding,Central Air,Front Yard Parking,"Electric, Natural Gas","Urban, Ample Parking, City Lot, Hospital, Library, Park, Playground Nearby, Public Parking, Public Transit, Quiet Area, Schools, Shopping Nearby",Asphalt Shing,Municipal,7.0
709,https://www.royallepage.ca/en/property/ontario/london/2769-heardcreek-trail/19522432/mls40404663/,"$1,249,999",4,3+1,2713 Square Feet,40.00 Feet,R1-5,Sewer (Municipal),2nd Level,2nd Level3.66 X 3.35,2nd Level4.78 X 4.57,Main Level5.26 X 4.29,< 0.5,Two Story,"Walk-Out Access, Full, Unfinished","Brick, Vinyl Siding","Central Air, Energy Efficient, Central Air, Energy Efficient",Private Drive Double Wide,Forced Air,"Urban, Landscaped, Library, Park, Place of Worship, Playground Nearby, Ravine, Rec./Community Centre, Schools, Shopping Nearby",Fiberglass,Municipal,
710,https://www.royallepage.ca/en/property/ontario/london/2763-heardcreek-trail/19519187/mls40404654/,"$1,189,000",1,1+1,2585 Square Feet,40.00 Feet,R1-5,Sewer (Municipal),Main Level,,2nd Level5.26 X 4.32,Main Level4.17 X 3.51,< 0.5,Two Story,"Walk-Out Access, Full, Unfinished","Brick, Vinyl Siding","Central Air, Energy Efficient, Central Air, Energy Efficient",Private Drive Double Wide,Forced Air,"Urban, Landscaped, Library, Park, Place of Worship, Playground Nearby, Ravine, Rec./Community Centre, Schools, Shopping Nearby",Fiberglass,Municipal,
711,https://www.royallepage.ca/en/property/ontario/london/2757-heardcreek-trail/19519125/mls40404644/,"$1,125,000",4,3+1,2441 Square Feet,40.00 Feet,R1-5,Sewer (Municipal),2nd Level,2nd Level3.38 X 3.35,2nd Level4.57 X 4.50,Main Level4.39 X 2.90,< 0.5,Two Story,"Walk-Out Access, Full, Unfinished","Brick, Vinyl Siding","Central Air, Energy Efficient",Private Drive Double Wide,Forced Air,"Urban, Landscaped, Library, Park, Place of Worship, Playground Nearby, Ravine, Rec./Community Centre, Schools, Shopping Nearby",Fiberglass,Municipal,
712,https://www.royallepage.ca/en/property/ontario/london/2751-heardcreek-trail/19519134/mls40404608/,"$1,100,000",4,3+1,2395 Square Feet,40.00 Feet,R1-5,Sewer (Municipal),2nd Level,2nd Level5.21 X 4.27,2nd Level5.13 X 4.67,Main Level3.89 X 3.81,< 0.5,Two Story,"Full, Unfinished","Brick, Vinyl Siding","Central Air, Energy Efficient, Central Air, Energy Efficient",Private Drive Double Wide,Forced Air,"Urban, Landscaped, Library, Park, Place of Worship, Playground Nearby, Ravine, Rec./Community Centre, Schools, Shopping Nearby",Fiberglass,Municipal,
713,https://www.royallepage.ca/en/property/ontario/london/2745-heardcreek-trail/19519203/mls40404571/,"$999,999",4,3+1,2175 Square Feet,40.00 Feet,R1-5,Sewer (Municipal),2nd Level,2nd Level3.58 X 3.40,2nd Level3.91 X 3.66,Main Level5.26 X 4.29,< 0.5,Two Story,"Full, Unfinished","Brick, Vinyl Siding","Central Air, Energy Efficient, Central Air, Energy Efficient",Private Drive Double Wide,Forced Air,"Urban, Landscaped, Library, Park, Place of Worship, Playground Nearby, Ravine, Rec./Community Centre, Schools, Shopping Nearby",Fiberglass,Municipal,4.0
714,https://www.royallepage.ca/en/property/ontario/london/1062-dundas-street/19522318/mls40404419/,"$999,900",0,,,50.06 Feet,BDC,Sewer (Municipal),,,,,< 0.5,,"Development Potential, Separate Entrance, Full, Partially Finished",Brick,Window Unit(s),"Outside/Surface/Open, Visitor Parking",Forced Air,"Urban, Rectangular, Airport, Business Centre, City Lot, High Traffic Area, Highway Access, Public Transit, Rec./Community Centre, School Bus Route, Schools, Shopping Nearby, Visual Exposure",,Municipal-Metered,7.0
715,https://www.royallepage.ca/en/property/ontario/london/1900-huron-street/19489119/mls40401557/,"$299,900",,,,,LI4 SS,,,,,,,,,,,,,"Airport, Ample Parking",,,
716,https://www.royallepage.ca/en/property/ontario/london/1192-highbury-avenue-nunit-2/19483191/mlsh4160638/,"$299,000",,,1800.00 Square Feet,276.0 Feet,H,,,,,,,,,,,,,,,,10.0
717,https://www.royallepage.ca/en/property/ontario/london/584-588-wonderland-road-n/19481366/mls40400210/,"$1,750,000",0,,,138.00 Feet,R1O(13),Sewer (Municipal),,,,,,,"Full, Partially Finished",,Central Air,,"Forced Air, Natural Gas","City Lot, High Traffic Area, Landscaped, Major Anchor, Park, Public Transit, Regional Mall, Shopping Nearby, Visual Exposure",,Municipal,
718,https://www.royallepage.ca/en/property/ontario/london/3874-campbell-street-n/19481434/mls40401451/,"$1,074,900",5,4+1,2156 Square Feet,36.00 Feet,R1-3(7),Sewer (Municipal),"Other level
                
            
        
        
            
                :Lower",2nd Level3.20 X 3.05,2nd Level32.31 X 3.96,Main Level3.35 X 3.71,< 0.5,Two Story,"Separate Entrance, Full, Finished, Sump Pump","Brick, Stucco, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Rectangular, Near Golf Course, Highway Access, Park, Playground Nearby, Schools",Shingle,Municipal,4.0
719,https://www.royallepage.ca/en/property/ontario/london/8-972-hamilton-road/19479916/mls40401358/,"$235,000",,,,,,,,,,,,,,,,,,"Business Centre, Highway Access, Major Highway, Public Parking, Public Transit, Regional Mall, Shopping Nearby",,,
720,https://www.royallepage.ca/en/property/ontario/london/572-piccadilly-street/19471317/mls40400715/,"$1,799,900",8,,2567 Square Feet,56.60 Feet,R2-2,Sewer (Municipal),,,,,< 0.5,,"Full, Partially Finished, Sump Pump","Block, Vinyl Siding",Wall Unit(s),Private Drive Single Wide,Heat Pump,"Urban, Rectangular, City Lot, Library, Park, Place of Worship, Playground Nearby, Public Transit, Schools, Shopping Nearby",Asphalt Shing,Municipal,
721,https://www.royallepage.ca/en/property/ontario/london/4-994-huron/19471262/mls40399602/,"$40,000",,,,,CC2,,,,,,,,,,,,,"Ample Parking, Near Golf Course, High Traffic Area, Library, Playground Nearby, Public Transit, Regional Mall, School Bus Route, Shopping Nearby",,,
722,https://www.royallepage.ca/en/property/ontario/london/299-simcoe-street/19462258/mls40400139/,"$449,900",4,,1975 Square Feet,36.00 Feet,R3-1,Sanitary,,,,,< 0.5,,"Full, Unfinished","Stucco, Vinyl Siding",,Private Drive Single Wide,"Forced Air, Natural Gas","Urban, City Lot, Highway Access, Landscaped, Public Transit, Schools",Asphalt Shing,Municipal,5.0
723,https://www.royallepage.ca/en/property/ontario/london/3-3339-wonderland-rd-s/19460051/mlsx6017425/,"$379,000",,,1235.00 Square Feet,,,,,,,,,,,,,,,,,,
724,https://www.royallepage.ca/en/property/ontario/london/539-sophia-crescent/19458738/mls40399271/,"$999,000",5,3+1,2170 Square Feet,40.13 Feet,R1-3(5),Sewer (Municipal),"Other level
                
            
        
        
            
                :Lower",2nd Level3.40 X 3.05,2nd Level4.60 X 3.56,Main Level3.84 X 3.71,< 0.5,Two Story,"Separate Entrance, Full, Finished","Brick, Vinyl Siding","Central Air, Central Air",Private Drive Single Wide,Forced Air,"Urban, Playground Nearby, Schools, Shopping Nearby",Asphalt Shing,Municipal,
725,https://www.royallepage.ca/en/property/ontario/london/lot-1-marconi-court/19438749/mls40398043/,"$749,900",3,2+1,1600 Square Feet,32.00 Feet,R1-1,Sewer (Municipal),2nd Level,2nd Level4.04 X 4.11,,Main Level3.05 X 4.57,< 0.5,Two Story,"Full, Unfinished, Sump Pump","Brick, Vinyl Siding",Central Air,Private Drive Double Wide,Forced Air,"Urban, Airport, Highway Access, Park, Public Transit, Rec./Community Centre, Schools",Asphalt Shing,Municipal-Metered,
726,https://www.royallepage.ca/en/property/ontario/london/198200-maitland-street/19454068/mls40398989/,"$350,000",,,,60.00 Feet,R2-2,Sewer (Municipal),,,,,< 0.5,,,,,,,Rural,,,
727,https://www.royallepage.ca/en/property/ontario/london/314-521-riverside-drive/19422423/mls40396945/,"$445,900",2,2+0,1130 Square Feet,,RESIDENTIAL CONDO,Sewer (Municipal),Main Level,Main Level3.33 X 3.00,Main Level5.77 X 3.56,Main Level3.61 X 1.98,,1 Storey/Apt,,Block,"Central Air, Central Air",Outside/Surface/Open,"Forced Air, Natural Gas","Urban, Shopping Nearby","Asphalt, Flat",Municipal,
728,https://www.royallepage.ca/en/property/ontario/london/55-farmhouse-road/19418146/mls40396455/,"$1,345,000",6,3+1,3300 Square Feet,66.00 Feet,R1-8,Sewer (Municipal),2nd Level,Basement Level5.59 X 4.19,2nd Level5.33 X 4.67,Main Level3.68 X 6.15,< 0.5,Two Story,"Full, Finished",Brick,"Central Air, Central Air",Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Rectangular, Place of Worship, School Bus Route, Schools",Metal,Municipal-Metered,6.0
729,https://www.royallepage.ca/en/property/ontario/london/2285-southport-crescent/19410393/mls40395882/,"$839,000",3,2+1,1908 Square Feet,36.00 Feet,R1-3,Sewer (Municipal),Main Level,2nd Level3.61 X 3.96,2nd Level4.47 X 3.73,Main Level3.35 X 3.45,< 0.5,Two Story,"Full, Unfinished","Brick, Stucco, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Gas Hot Water","Urban, Rectangular, Park, Playground Nearby, Schools, Shopping Nearby",Shingle,Municipal,
730,https://www.royallepage.ca/en/property/ontario/london/2297-southport-crescent/19410386/mls40395868/,"$832,000",3,2+1,1800 Square Feet,36.00 Feet,R1-3,Sewer (Municipal),2nd Level2.74 X 1.83,2nd Level3.15 X 3.96,2nd Level4.47 X 3.73,Main Level3.02 X 3.45,< 0.5,Two Story,"Full, Unfinished","Brick, Stucco, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Gas Hot Water","Urban, Rectangular, Park, Playground Nearby, Schools, Shopping Nearby",Shingle,Municipal,
731,https://www.royallepage.ca/en/property/ontario/london/2199-robbies-way/19390373/mls40394543/,"$1,799,000",4,3+1,2821 Square Feet,67.00 Feet,R1-9,Sewer (Municipal),2nd Level4.06 X 1.50,2nd Level3.35 X 3.66,2nd Level5.31 X 3.99,Main Level2.72 X 5.49,< 0.5,Two Story,"Development Potential, Full, Unfinished, Sump Pump",Stone,Central Air,Private Drive Double Wide,"Forced Air, Natural Gas, Gas Hot Water","Urban, Rectangular, Near Golf Course, Hospital, Landscaped, Library, Open Spaces, Park, Playground Nearby, Ravine, Schools, Trails",Asphalt Shing,Municipal-Metered,
732,https://www.royallepage.ca/en/property/ontario/london/1600-mickleborough-drive-unit-21/19384791/mls40393123/,"$499,000",3,2,1100,,R5-4 R6-5(9),Municipal sewage system,Main LevelMeasurements not available,2nd Level10'0'' x 12'6'',2nd Level17'0'' x 11'8'',Main Level11'0'' x 9'1'',,,,,,,,,,,
733,https://www.royallepage.ca/en/property/ontario/london/lot-129-big-leaf-trail/19386370/mls40394200/,"$979,900",4,2+1,2075 Square Feet,40.10 Feet,R1,Sewer (Municipal),2nd Level2.36 X 3.66,2nd Level3.35 X 3.71,2nd Level4.50 X 3.66,Main Level2.59 X 3.53,< 0.5,Two Story,"Development Potential, Full, Unfinished, Sump Pump","Brick Veneer, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Park, Place of Worship, Playground Nearby, School Bus Route, Schools, Shopping Nearby",Asphalt Shing,Municipal-Metered,
734,https://www.royallepage.ca/en/property/ontario/london/lot-130-big-leaf-trail/19386417/mls40394293/,"$979,900",4,2+1,2020 Square Feet,40.10 Feet,R1,Sewer (Municipal),2nd Level,2nd Level3.35 X 3.71,2nd Level4.50 X 3.66,Main Level2.59 X 3.53,< 0.5,Two Story,"Development Potential, Full, Unfinished, Sump Pump","Brick Veneer, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Park, Place of Worship, Playground Nearby, School Bus Route, Schools, Shopping Nearby",Asphalt Shing,Municipal-Metered,
735,https://www.royallepage.ca/en/property/ontario/london/lot-131-big-leaf-trail/19386446/mls40394312/,"$979,900",4,2+1,2075 Square Feet,40.10 Feet,R1,Sewer (Municipal),2nd Level2.36 X 3.66,2nd Level3.35 X 3.66,2nd Level4.50 X 3.66,Main Level2.59 X 3.53,< 0.5,Two Story,"Development Potential, Full, Unfinished, Sump Pump","Brick Veneer, Vinyl Siding",Central Air,Private Drive Double Wide,"Forced Air, Natural Gas","Urban, Park, Place of Worship, Playground Nearby, School Bus Route, Schools, Shopping Nearby",Asphalt Shing,Municipal-Metered,
736,https://www.royallepage.ca/en/property/ontario/london/258-exeter-road/19370020/mls40392907/,"$4,900,000",0,,,360.95 Feet,"LI2, LI7",Sewer (Municipal),,,,,,,,"Block, Concrete, Steel Siding",Central Air,,"Forced Air, Natural Gas","Urban, Rectangular, High Traffic Area, Highway Access",,Municipal-Metered,25.0
